2026	3	T1	1º Sem.	VLS - SP	12040000	LOJA PROPRIA (FISICA)	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-4,94		
2026	5	T2	1º Sem.	VLS - SP	12040000	LOJA PROPRIA (FISICA)	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-4		
2026	6	T2	1º Sem.	VLS - SP	12040000	LOJA PROPRIA (FISICA)	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-3,99		
2026	7	T3	2º Sem.	VLS - SP	12040000	LOJA PROPRIA (FISICA)	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-5,55		
2026	8	T3	2º Sem.	VLS - SP	12040000	LOJA PROPRIA (FISICA)	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-1,55		
2026	8	T3	2º Sem.	VLS - SP	3010000	ASSISTENCIA TECNICA	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-104,24		
2026	4	T2	1º Sem.	VLS - SP	3010000	ASSISTENCIA TECNICA	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-63,34		
2026	3	T1	1º Sem.	VLS - SP	3010000	ASSISTENCIA TECNICA	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-35,54		
2026	5	T2	1º Sem.	VLS - SP	3010000	ASSISTENCIA TECNICA	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-53,42		
2026	6	T2	1º Sem.	VLS - SP	3010000	ASSISTENCIA TECNICA	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-57,26		
2026	7	T3	2º Sem.	VLS - SP	3010000	ASSISTENCIA TECNICA	3.Despesas com Vendas	9.Meio Pagamento	REVENDA DE MERCADORIA	0	-72,78		
